date,CRO_adj_close,CRO_cashflow,CRO_cml_units,CRO_cml_cost,CRO_gain_loss,CRO_avg_price,CRO_mktvalue,ADA_adj_close,ADA_cashflow,ADA_cml_units,ADA_cml_cost,ADA_gain_loss,ADA_avg_price,ADA_mktvalue,BTC_adj_close,BTC_cashflow,BTC_cml_units,BTC_cml_cost,BTC_gain_loss,BTC_avg_price,BTC_mktvalue,ONE_adj_close,ONE_cashflow,ONE_cml_units,ONE_cml_cost,ONE_gain_loss,ONE_avg_price,ONE_mktvalue,VET_adj_close,VET_cashflow,VET_cml_units,VET_cml_cost,VET_gain_loss,VET_avg_price,VET_mktvalue,USDC_adj_close,USDC_cashflow,USDC_cml_units,USDC_cml_cost,USDC_gain_loss,USDC_avg_price,USDC_mktvalue,DOGE_adj_close,DOGE_cashflow,DOGE_cml_units,DOGE_cml_cost,DOGE_gain_loss,DOGE_avg_price,DOGE_mktvalue,AUDIO_adj_close,AUDIO_cashflow,AUDIO_cml_units,AUDIO_cml_cost,AUDIO_gain_loss,AUDIO_avg_price,AUDIO_mktvalue
2022-02-21 00:00:00,0.13929552066181977,-38306.0,0.0,0.0,0.0,,0.0,0.13929552066181977,-32553.94,0.0,0.0,0.0,,0.0,0.13929552066181977,-0.27,0.0023,0.27,0.0,117.391,0.0,0.13929552066181977,-39271.05,2150.0,72313.0,0.0,33.634,299.485,0.13929552066181977,-367598.71,11994.7,538898.07,0.0,44.928,1670.808,0.13929552066181977,1969.91,-44.383706,-1969.91,0.0,44.384,-6.182,0.13929552066181977,-22143.95,0.0,0.0,0.0,,0.0,0.13929552066181977,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-02-22 00:00:00,0.14344439476897777,-38306.0,0.0,0.0,0.0,,0.0,0.14344439476897777,-32553.94,0.0,0.0,0.0,,0.0,0.14344439476897777,-0.27,0.0023,0.27,0.0,117.391,0.0,0.14344439476897777,-39271.05,2150.0,72313.0,0.0,33.634,308.405,0.14344439476897777,-367598.71,11994.7,538898.07,0.0,44.928,1720.572,0.14344439476897777,1969.91,-44.383706,-1969.91,0.0,44.384,-6.367,0.14344439476897777,-22143.95,0.0,0.0,0.0,,0.0,0.14344439476897777,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-02-23 00:00:00,0.1424926195046616,-38306.0,0.0,0.0,0.0,,0.0,0.1424926195046616,-32553.94,0.0,0.0,0.0,,0.0,0.1424926195046616,-0.27,0.0023,0.27,0.0,117.391,0.0,0.1424926195046616,-39271.05,2150.0,72313.0,0.0,33.634,306.359,0.1424926195046616,-367598.71,11994.7,538898.07,0.0,44.928,1709.156,0.1424926195046616,1969.91,-44.383706,-1969.91,0.0,44.384,-6.324,0.1424926195046616,-22143.95,0.0,0.0,0.0,,0.0,0.1424926195046616,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-02-23 17:01:41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-412410.21,11260.0,504574.8,0.0,44.811,,,,,,,,,,,,,,,,,,,,,,
2022-02-24 00:00:00,0.12790201760441267,-38306.0,0.0,0.0,0.0,,0.0,0.12790201760441267,-32553.94,0.0,0.0,0.0,,0.0,0.12790201760441267,-0.27,0.0023,0.27,0.0,117.391,0.0,0.12790201760441267,-39271.05,2150.0,72313.0,0.0,33.634,274.989,0.12790201760441267,-412410.21,11260.0,504574.8,0.0,44.811,1440.177,0.12790201760441267,1969.91,-44.383706,-1969.91,0.0,44.384,-5.677,0.12790201760441267,-22143.95,0.0,0.0,0.0,,0.0,0.12790201760441267,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-02-25 00:00:00,0.13878393415029644,-38306.0,0.0,0.0,0.0,,0.0,0.13878393415029644,-32553.94,0.0,0.0,0.0,,0.0,0.13878393415029644,-0.27,0.0023,0.27,0.0,117.391,0.0,0.13878393415029644,-39271.05,2150.0,72313.0,0.0,33.634,298.385,0.13878393415029644,-412410.21,11260.0,504574.8,0.0,44.811,1562.707,0.13878393415029644,1969.91,-44.383706,-1969.91,0.0,44.384,-6.16,0.13878393415029644,-22143.95,0.0,0.0,0.0,,0.0,0.13878393415029644,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-02-26 00:00:00,0.13323862362079575,-38306.0,0.0,0.0,0.0,,0.0,0.13323862362079575,-32553.94,0.0,0.0,0.0,,0.0,0.13323862362079575,-0.27,0.0023,0.27,0.0,117.391,0.0,0.13323862362079575,-39271.05,2150.0,72313.0,0.0,33.634,286.463,0.13323862362079575,-412410.21,11260.0,504574.8,0.0,44.811,1500.267,0.13323862362079575,1969.91,-44.383706,-1969.91,0.0,44.384,-5.914,0.13323862362079575,-22143.95,0.0,0.0,0.0,,0.0,0.13323862362079575,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-02-27 00:00:00,0.1287888464823668,-38306.0,0.0,0.0,0.0,,0.0,0.1287888464823668,-32553.94,0.0,0.0,0.0,,0.0,0.1287888464823668,-0.27,0.0023,0.27,0.0,117.391,0.0,0.1287888464823668,-39271.05,2150.0,72313.0,0.0,33.634,276.896,0.1287888464823668,-412410.21,11260.0,504574.8,0.0,44.811,1450.162,0.1287888464823668,1969.91,-44.383706,-1969.91,0.0,44.384,-5.716,0.1287888464823668,-22143.95,0.0,0.0,0.0,,0.0,0.1287888464823668,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-02-28 00:00:00,0.14823683053067463,-38306.0,0.0,0.0,0.0,,0.0,0.14823683053067463,-32553.94,0.0,0.0,0.0,,0.0,0.14823683053067463,-0.27,0.0023,0.27,0.0,117.391,0.0,0.14823683053067463,-39271.05,2150.0,72313.0,0.0,33.634,318.709,0.14823683053067463,-412410.21,11260.0,504574.8,0.0,44.811,1669.147,0.14823683053067463,1969.91,-44.383706,-1969.91,0.0,44.384,-6.579,0.14823683053067463,-22143.95,0.0,0.0,0.0,,0.0,0.14823683053067463,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-03-01 00:00:00,0.18047726477576975,-38306.0,0.0,0.0,0.0,,0.0,0.18047726477576975,-32553.94,0.0,0.0,0.0,,0.0,0.18047726477576975,-0.27,0.0023,0.27,0.0,117.391,0.0,0.18047726477576975,-39271.05,2150.0,72313.0,0.0,33.634,388.026,0.18047726477576975,-412410.21,11260.0,504574.8,0.0,44.811,2032.174,0.18047726477576975,1969.91,-44.383706,-1969.91,0.0,44.384,-8.01,0.18047726477576975,-22143.95,0.0,0.0,0.0,,0.0,0.18047726477576975,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-03-02 00:00:00,0.1779741763675457,-38306.0,0.0,0.0,0.0,,0.0,0.1779741763675457,-32553.94,0.0,0.0,0.0,,0.0,0.1779741763675457,-0.27,0.0023,0.27,0.0,117.391,0.0,0.1779741763675457,-39271.05,2150.0,72313.0,0.0,33.634,382.644,0.1779741763675457,-412410.21,11260.0,504574.8,0.0,44.811,2003.989,0.1779741763675457,1969.91,-44.383706,-1969.91,0.0,44.384,-7.899,0.1779741763675457,-22143.95,0.0,0.0,0.0,,0.0,0.1779741763675457,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-03-03 00:00:00,0.17304339304376679,-38306.0,0.0,0.0,0.0,,0.0,0.17304339304376679,-32553.94,0.0,0.0,0.0,,0.0,0.17304339304376679,-0.27,0.0023,0.27,0.0,117.391,0.0,0.17304339304376679,-39271.05,2150.0,72313.0,0.0,33.634,372.043,0.17304339304376679,-412410.21,11260.0,504574.8,0.0,44.811,1948.469,0.17304339304376679,1969.91,-44.383706,-1969.91,0.0,44.384,-7.68,0.17304339304376679,-22143.95,0.0,0.0,0.0,,0.0,0.17304339304376679,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-03-04 00:00:00,0.16456127111080637,-38306.0,0.0,0.0,0.0,,0.0,0.16456127111080637,-32553.94,0.0,0.0,0.0,,0.0,0.16456127111080637,-0.27,0.0023,0.27,0.0,117.391,0.0,0.16456127111080637,-39271.05,2150.0,72313.0,0.0,33.634,353.807,0.16456127111080637,-412410.21,11260.0,504574.8,0.0,44.811,1852.96,0.16456127111080637,1969.91,-44.383706,-1969.91,0.0,44.384,-7.304,0.16456127111080637,-22143.95,0.0,0.0,0.0,,0.0,0.16456127111080637,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-03-05 00:00:00,0.1639876856210106,-38306.0,0.0,0.0,0.0,,0.0,0.1639876856210106,-32553.94,0.0,0.0,0.0,,0.0,0.1639876856210106,-0.27,0.0023,0.27,0.0,117.391,0.0,0.1639876856210106,-39271.05,2150.0,72313.0,0.0,33.634,352.574,0.1639876856210106,-412410.21,11260.0,504574.8,0.0,44.811,1846.501,0.1639876856210106,1969.91,-44.383706,-1969.91,0.0,44.384,-7.278,0.1639876856210106,-22143.95,0.0,0.0,0.0,,0.0,0.1639876856210106,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-03-06 00:00:00,0.1573596879529967,-38306.0,0.0,0.0,0.0,,0.0,0.1573596879529967,-32553.94,0.0,0.0,0.0,,0.0,0.1573596879529967,-0.27,0.0023,0.27,0.0,117.391,0.0,0.1573596879529967,-39271.05,2150.0,72313.0,0.0,33.634,338.323,0.1573596879529967,-412410.21,11260.0,504574.8,0.0,44.811,1771.87,0.1573596879529967,1969.91,-44.383706,-1969.91,0.0,44.384,-6.984,0.1573596879529967,-22143.95,0.0,0.0,0.0,,0.0,0.1573596879529967,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-03-07 00:00:00,0.15347471571794,-38306.0,0.0,0.0,0.0,,0.0,0.15347471571794,-32553.94,0.0,0.0,0.0,,0.0,0.15347471571794,-0.27,0.0023,0.27,0.0,117.391,0.0,0.15347471571794,-39271.05,2150.0,72313.0,0.0,33.634,329.971,0.15347471571794,-412410.21,11260.0,504574.8,0.0,44.811,1728.125,0.15347471571794,1969.91,-44.383706,-1969.91,0.0,44.384,-6.812,0.15347471571794,-22143.95,0.0,0.0,0.0,,0.0,0.15347471571794,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-03-07 16:03:33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-461310.21,10310.0,459763.3,0.0,44.594,,,,,,,,,,,,,,,,,,,,,,
2022-03-08 00:00:00,0.15876600853349318,-38306.0,0.0,0.0,0.0,,0.0,0.15876600853349318,-32553.94,0.0,0.0,0.0,,0.0,0.15876600853349318,-0.27,0.0023,0.27,0.0,117.391,0.0,0.15876600853349318,-39271.05,2150.0,72313.0,0.0,33.634,341.347,0.15876600853349318,-461310.21,10310.0,459763.3,0.0,44.594,1636.878,0.15876600853349318,1969.91,-44.383706,-1969.91,0.0,44.384,-7.047,0.15876600853349318,-22143.95,0.0,0.0,0.0,,0.0,0.15876600853349318,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-03-09 00:00:00,0.167598762168335,-38306.0,0.0,0.0,0.0,,0.0,0.167598762168335,-32553.94,0.0,0.0,0.0,,0.0,0.167598762168335,-0.27,0.0023,0.27,0.0,117.391,0.0,0.167598762168335,-39271.05,2150.0,72313.0,0.0,33.634,360.337,0.167598762168335,-461310.21,10310.0,459763.3,0.0,44.594,1727.943,0.167598762168335,1969.91,-44.383706,-1969.91,0.0,44.384,-7.439,0.167598762168335,-22143.95,0.0,0.0,0.0,,0.0,0.167598762168335,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-03-10 00:00:00,0.16375445009070602,-38306.0,0.0,0.0,0.0,,0.0,0.16375445009070602,-32553.94,0.0,0.0,0.0,,0.0,0.16375445009070602,-0.27,0.0023,0.27,0.0,117.391,0.0,0.16375445009070602,-39271.05,2150.0,72313.0,0.0,33.634,352.072,0.16375445009070602,-461310.21,10310.0,459763.3,0.0,44.594,1688.308,0.16375445009070602,1969.91,-44.383706,-1969.91,0.0,44.384,-7.268,0.16375445009070602,-22143.95,0.0,0.0,0.0,,0.0,0.16375445009070602,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-03-11 00:00:00,0.15997272276439609,-38306.0,0.0,0.0,0.0,,0.0,0.15997272276439609,-32553.94,0.0,0.0,0.0,,0.0,0.15997272276439609,-0.27,0.0023,0.27,0.0,117.391,0.0,0.15997272276439609,-39271.05,2150.0,72313.0,0.0,33.634,343.941,0.15997272276439609,-461310.21,10310.0,459763.3,0.0,44.594,1649.319,0.15997272276439609,1969.91,-44.383706,-1969.91,0.0,44.384,-7.1,0.15997272276439609,-22143.95,0.0,0.0,0.0,,0.0,0.15997272276439609,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-03-12 00:00:00,0.16057274383354084,-38306.0,0.0,0.0,0.0,,0.0,0.16057274383354084,-32553.94,0.0,0.0,0.0,,0.0,0.16057274383354084,-0.27,0.0023,0.27,0.0,117.391,0.0,0.16057274383354084,-39271.05,2150.0,72313.0,0.0,33.634,345.231,0.16057274383354084,-461310.21,10310.0,459763.3,0.0,44.594,1655.505,0.16057274383354084,1969.91,-44.383706,-1969.91,0.0,44.384,-7.127,0.16057274383354084,-22143.95,0.0,0.0,0.0,,0.0,0.16057274383354084,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-03-13 00:00:00,0.15647797600807195,-38306.0,0.0,0.0,0.0,,0.0,0.15647797600807195,-32553.94,0.0,0.0,0.0,,0.0,0.15647797600807195,-0.27,0.0023,0.27,0.0,117.391,0.0,0.15647797600807195,-39271.05,2150.0,72313.0,0.0,33.634,336.428,0.15647797600807195,-461310.21,10310.0,459763.3,0.0,44.594,1613.288,0.15647797600807195,1969.91,-44.383706,-1969.91,0.0,44.384,-6.945,0.15647797600807195,-22143.95,0.0,0.0,0.0,,0.0,0.15647797600807195,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-03-14 00:00:00,0.16086643317315866,-38306.0,0.0,0.0,0.0,,0.0,0.16086643317315866,-32553.94,0.0,0.0,0.0,,0.0,0.16086643317315866,-0.27,0.0023,0.27,0.0,117.391,0.0,0.16086643317315866,-39271.05,2150.0,72313.0,0.0,33.634,345.863,0.16086643317315866,-461310.21,10310.0,459763.3,0.0,44.594,1658.533,0.16086643317315866,1969.91,-44.383706,-1969.91,0.0,44.384,-7.14,0.16086643317315866,-22143.95,0.0,0.0,0.0,,0.0,0.16086643317315866,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-03-15 00:00:00,0.16270955654032196,-38306.0,0.0,0.0,0.0,,0.0,0.16270955654032196,-32553.94,0.0,0.0,0.0,,0.0,0.16270955654032196,-0.27,0.0023,0.27,0.0,117.391,0.0,0.16270955654032196,-39271.05,2150.0,72313.0,0.0,33.634,349.826,0.16270955654032196,-461310.21,10310.0,459763.3,0.0,44.594,1677.536,0.16270955654032196,1969.91,-44.383706,-1969.91,0.0,44.384,-7.222,0.16270955654032196,-22143.95,0.0,0.0,0.0,,0.0,0.16270955654032196,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-03-16 00:00:00,0.17194872803267394,-38306.0,0.0,0.0,0.0,,0.0,0.17194872803267394,-32553.94,0.0,0.0,0.0,,0.0,0.17194872803267394,-0.27,0.0023,0.27,0.0,117.391,0.0,0.17194872803267394,-39271.05,2150.0,72313.0,0.0,33.634,369.69,0.17194872803267394,-461310.21,10310.0,459763.3,0.0,44.594,1772.791,0.17194872803267394,1969.91,-44.383706,-1969.91,0.0,44.384,-7.632,0.17194872803267394,-22143.95,0.0,0.0,0.0,,0.0,0.17194872803267394,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-03-17 00:00:00,0.1593891418081416,-38306.0,0.0,0.0,0.0,,0.0,0.1593891418081416,-32553.94,0.0,0.0,0.0,,0.0,0.1593891418081416,-0.27,0.0023,0.27,0.0,117.391,0.0,0.1593891418081416,-39271.05,2150.0,72313.0,0.0,33.634,342.687,0.1593891418081416,-461310.21,10310.0,459763.3,0.0,44.594,1643.302,0.1593891418081416,1969.91,-44.383706,-1969.91,0.0,44.384,-7.074,0.1593891418081416,-22143.95,0.0,0.0,0.0,,0.0,0.1593891418081416,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-03-18 00:00:00,0.16673117886175626,-38306.0,0.0,0.0,0.0,,0.0,0.16673117886175626,-32553.94,0.0,0.0,0.0,,0.0,0.16673117886175626,-0.27,0.0023,0.27,0.0,117.391,0.0,0.16673117886175626,-39271.05,2150.0,72313.0,0.0,33.634,358.472,0.16673117886175626,-461310.21,10310.0,459763.3,0.0,44.594,1718.998,0.16673117886175626,1969.91,-44.383706,-1969.91,0.0,44.384,-7.4,0.16673117886175626,-22143.95,0.0,0.0,0.0,,0.0,0.16673117886175626,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-03-19 00:00:00,0.16346860944188635,-38306.0,0.0,0.0,0.0,,0.0,0.16346860944188635,-32553.94,0.0,0.0,0.0,,0.0,0.16346860944188635,-0.27,0.0023,0.27,0.0,117.391,0.0,0.16346860944188635,-39271.05,2150.0,72313.0,0.0,33.634,351.458,0.16346860944188635,-461310.21,10310.0,459763.3,0.0,44.594,1685.361,0.16346860944188635,1969.91,-44.383706,-1969.91,0.0,44.384,-7.255,0.16346860944188635,-22143.95,0.0,0.0,0.0,,0.0,0.16346860944188635,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-03-20 00:00:00,0.160717123470597,-38306.0,0.0,0.0,0.0,,0.0,0.160717123470597,-32553.94,0.0,0.0,0.0,,0.0,0.160717123470597,-0.27,0.0023,0.27,0.0,117.391,0.0,0.160717123470597,-39271.05,2150.0,72313.0,0.0,33.634,345.542,0.160717123470597,-461310.21,10310.0,459763.3,0.0,44.594,1656.994,0.160717123470597,1969.91,-44.383706,-1969.91,0.0,44.384,-7.133,0.160717123470597,-22143.95,0.0,0.0,0.0,,0.0,0.160717123470597,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-03-21 00:00:00,0.16215697111139105,-38306.0,0.0,0.0,0.0,,0.0,0.16215697111139105,-32553.94,0.0,0.0,0.0,,0.0,0.16215697111139105,-0.27,0.0023,0.27,0.0,117.391,0.0,0.16215697111139105,-39271.05,2150.0,72313.0,0.0,33.634,348.637,0.16215697111139105,-461310.21,10310.0,459763.3,0.0,44.594,1671.838,0.16215697111139105,1969.91,-44.383706,-1969.91,0.0,44.384,-7.197,0.16215697111139105,-22143.95,0.0,0.0,0.0,,0.0,0.16215697111139105,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-03-22 00:00:00,0.1663030039971016,-38306.0,0.0,0.0,0.0,,0.0,0.1663030039971016,-32553.94,0.0,0.0,0.0,,0.0,0.1663030039971016,-0.27,0.0023,0.27,0.0,117.391,0.0,0.1663030039971016,-39271.05,2150.0,72313.0,0.0,33.634,357.551,0.1663030039971016,-461310.21,10310.0,459763.3,0.0,44.594,1714.584,0.1663030039971016,1969.91,-44.383706,-1969.91,0.0,44.384,-7.381,0.1663030039971016,-22143.95,0.0,0.0,0.0,,0.0,0.1663030039971016,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-03-23 00:00:00,0.169556807996262,-38306.0,0.0,0.0,0.0,,0.0,0.169556807996262,-32553.94,0.0,0.0,0.0,,0.0,0.169556807996262,-0.27,0.0023,0.27,0.0,117.391,0.0,0.169556807996262,-39271.05,2150.0,72313.0,0.0,33.634,364.547,0.169556807996262,-461310.21,10310.0,459763.3,0.0,44.594,1748.131,0.169556807996262,1969.91,-44.383706,-1969.91,0.0,44.384,-7.526,0.169556807996262,-22143.95,0.0,0.0,0.0,,0.0,0.169556807996262,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-03-24 00:00:00,0.17425604042190057,-38306.0,0.0,0.0,0.0,,0.0,0.17425604042190057,-32553.94,0.0,0.0,0.0,,0.0,0.17425604042190057,-0.27,0.0023,0.27,0.0,117.391,0.0,0.17425604042190057,-39271.05,2150.0,72313.0,0.0,33.634,374.65,0.17425604042190057,-461310.21,10310.0,459763.3,0.0,44.594,1796.58,0.17425604042190057,1969.91,-44.383706,-1969.91,0.0,44.384,-7.734,0.17425604042190057,-22143.95,0.0,0.0,0.0,,0.0,0.17425604042190057,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-03-25 00:00:00,0.1737958594031426,-38306.0,0.0,0.0,0.0,,0.0,0.1737958594031426,-32553.94,0.0,0.0,0.0,,0.0,0.1737958594031426,-0.27,0.0023,0.27,0.0,117.391,0.0,0.1737958594031426,-39271.05,2150.0,72313.0,0.0,33.634,373.661,0.1737958594031426,-461310.21,10310.0,459763.3,0.0,44.594,1791.835,0.1737958594031426,1969.91,-44.383706,-1969.91,0.0,44.384,-7.714,0.1737958594031426,-22143.95,0.0,0.0,0.0,,0.0,0.1737958594031426,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-03-26 00:00:00,0.17597881374006044,-38306.0,0.0,0.0,0.0,,0.0,0.17597881374006044,-32553.94,0.0,0.0,0.0,,0.0,0.17597881374006044,-0.27,0.0023,0.27,0.0,117.391,0.0,0.17597881374006044,-39271.05,2150.0,72313.0,0.0,33.634,378.354,0.17597881374006044,-461310.21,10310.0,459763.3,0.0,44.594,1814.342,0.17597881374006044,1969.91,-44.383706,-1969.91,0.0,44.384,-7.811,0.17597881374006044,-22143.95,0.0,0.0,0.0,,0.0,0.17597881374006044,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-03-27 00:00:00,0.18673273044673142,-38306.0,0.0,0.0,0.0,,0.0,0.18673273044673142,-32553.94,0.0,0.0,0.0,,0.0,0.18673273044673142,-0.27,0.0023,0.27,0.0,117.391,0.0,0.18673273044673142,-39271.05,2150.0,72313.0,0.0,33.634,401.475,0.18673273044673142,-461310.21,10310.0,459763.3,0.0,44.594,1925.214,0.18673273044673142,1969.91,-44.383706,-1969.91,0.0,44.384,-8.288,0.18673273044673142,-22143.95,0.0,0.0,0.0,,0.0,0.18673273044673142,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-03-28 00:00:00,0.19058983899593462,-38306.0,0.0,0.0,0.0,,0.0,0.19058983899593462,-32553.94,0.0,0.0,0.0,,0.0,0.19058983899593462,-0.27,0.0023,0.27,0.0,117.391,0.0,0.19058983899593462,-39271.05,2150.0,72313.0,0.0,33.634,409.768,0.19058983899593462,-461310.21,10310.0,459763.3,0.0,44.594,1964.981,0.19058983899593462,1969.91,-44.383706,-1969.91,0.0,44.384,-8.459,0.19058983899593462,-22143.95,0.0,0.0,0.0,,0.0,0.19058983899593462,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-03-29 00:00:00,0.1965619754286243,-38306.0,0.0,0.0,0.0,,0.0,0.1965619754286243,-32553.94,0.0,0.0,0.0,,0.0,0.1965619754286243,-0.27,0.0023,0.27,0.0,117.391,0.0,0.1965619754286243,-39271.05,2150.0,72313.0,0.0,33.634,422.608,0.1965619754286243,-461310.21,10310.0,459763.3,0.0,44.594,2026.554,0.1965619754286243,1969.91,-44.383706,-1969.91,0.0,44.384,-8.724,0.1965619754286243,-22143.95,0.0,0.0,0.0,,0.0,0.1965619754286243,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-03-30 00:00:00,0.19512769224560858,-38306.0,0.0,0.0,0.0,,0.0,0.19512769224560858,-32553.94,0.0,0.0,0.0,,0.0,0.19512769224560858,-0.27,0.0023,0.27,0.0,117.391,0.0,0.19512769224560858,-39271.05,2150.0,72313.0,0.0,33.634,419.525,0.19512769224560858,-461310.21,10310.0,459763.3,0.0,44.594,2011.767,0.19512769224560858,1969.91,-44.383706,-1969.91,0.0,44.384,-8.66,0.19512769224560858,-22143.95,0.0,0.0,0.0,,0.0,0.19512769224560858,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-03-31 00:00:00,0.1889131717219125,-38306.0,0.0,0.0,0.0,,0.0,0.1889131717219125,-32553.94,0.0,0.0,0.0,,0.0,0.1889131717219125,-0.27,0.0023,0.27,0.0,117.391,0.0,0.1889131717219125,-39271.05,2150.0,72313.0,0.0,33.634,406.163,0.1889131717219125,-461310.21,10310.0,459763.3,0.0,44.594,1947.695,0.1889131717219125,1969.91,-44.383706,-1969.91,0.0,44.384,-8.385,0.1889131717219125,-22143.95,0.0,0.0,0.0,,0.0,0.1889131717219125,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-04-01 00:00:00,0.19839289318265452,-38306.0,0.0,0.0,0.0,,0.0,0.19839289318265452,-32553.94,0.0,0.0,0.0,,0.0,0.19839289318265452,-0.27,0.0023,0.27,0.0,117.391,0.0,0.19839289318265452,-39271.05,2150.0,72313.0,0.0,33.634,426.545,0.19839289318265452,-461310.21,10310.0,459763.3,0.0,44.594,2045.431,0.19839289318265452,1969.91,-44.383706,-1969.91,0.0,44.384,-8.805,0.19839289318265452,-22143.95,0.0,0.0,0.0,,0.0,0.19839289318265452,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-04-02 00:00:00,0.19424020436623907,-38306.0,0.0,0.0,0.0,,0.0,0.19424020436623907,-32553.94,0.0,0.0,0.0,,0.0,0.19424020436623907,-0.27,0.0023,0.27,0.0,117.391,0.0,0.19424020436623907,-39271.05,2150.0,72313.0,0.0,33.634,417.616,0.19424020436623907,-461310.21,10310.0,459763.3,0.0,44.594,2002.617,0.19424020436623907,1969.91,-44.383706,-1969.91,0.0,44.384,-8.621,0.19424020436623907,-22143.95,0.0,0.0,0.0,,0.0,0.19424020436623907,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-04-03 00:00:00,0.22847565777875495,-38306.0,0.0,0.0,0.0,,0.0,0.22847565777875495,-32553.94,0.0,0.0,0.0,,0.0,0.22847565777875495,-0.27,0.0023,0.27,0.0,117.391,0.001,0.22847565777875495,-39271.05,2150.0,72313.0,0.0,33.634,491.223,0.22847565777875495,-461310.21,10310.0,459763.3,0.0,44.594,2355.584,0.22847565777875495,1969.91,-44.383706,-1969.91,0.0,44.384,-10.141,0.22847565777875495,-22143.95,0.0,0.0,0.0,,0.0,0.22847565777875495,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-04-04 00:00:00,0.22848300579296743,-38306.0,0.0,0.0,0.0,,0.0,0.22848300579296743,-32553.94,0.0,0.0,0.0,,0.0,0.22848300579296743,-0.27,0.0023,0.27,0.0,117.391,0.001,0.22848300579296743,-39271.05,2150.0,72313.0,0.0,33.634,491.238,0.22848300579296743,-461310.21,10310.0,459763.3,0.0,44.594,2355.66,0.22848300579296743,1969.91,-44.383706,-1969.91,0.0,44.384,-10.141,0.22848300579296743,-22143.95,0.0,0.0,0.0,,0.0,0.22848300579296743,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-04-05 00:00:00,0.22523406027928086,-38306.0,0.0,0.0,0.0,,0.0,0.22523406027928086,-32553.94,0.0,0.0,0.0,,0.0,0.22523406027928086,-0.27,0.0023,0.27,0.0,117.391,0.001,0.22523406027928086,-39271.05,2150.0,72313.0,0.0,33.634,484.253,0.22523406027928086,-461310.21,10310.0,459763.3,0.0,44.594,2322.163,0.22523406027928086,1969.91,-44.383706,-1969.91,0.0,44.384,-9.997,0.22523406027928086,-22143.95,0.0,0.0,0.0,,0.0,0.22523406027928086,-7314.839999999999,0.0,0.0,0.0,,0.0
2022-04-06 00:00:00,0.20899794749530304,-38306.0,0.0,0.0,0.0,,0.0,0.20899794749530304,-32553.94,0.0,0.0,0.0,,0.0,0.20899794749530304,-0.27,0.0023,0.27,0.0,117.391,0.0,0.20899794749530304,-39271.05,2150.0,72313.0,0.0,33.634,449.346,0.20899794749530304,-461310.21,10310.0,459763.3,0.0,44.594,2154.769,0.20899794749530304,1969.91,-44.383706,-1969.91,0.0,44.384,-9.276,0.20899794749530304,-22143.95,0.0,0.0,0.0,,0.0,0.20899794749530304,-7314.839999999999,0.0,0.0,0.0,,0.0
